customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C0808,Female,0,Yes,No,57,Yes,No,No,No internet service,No internet service,Yes,No,No,Yes,Month-to-month,No,Mailed check,62.61309073428495,7900.734186428992,No
C0809,Male,1,No,No,29,Yes,No,No,No,Yes,No,Yes,No,No internet service,One year,Yes,Mailed check,101.95574919015463,2868.260158079691,No
C0810,Male,0,No,Yes,37,Yes,No phone service,No,Yes,Yes,No,No,Yes,No internet service,One year,No,Mailed check,112.23037504919458,587.2139706665146,No
C0811,Male,1,Yes,No,13,No,Yes,No,No internet service,No internet service,No internet service,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),83.19276328856085,3594.178277775974,Yes
C0812,Male,0,No,No,32,Yes,Yes,DSL,No internet service,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Mailed check,101.7198098156362,3362.827022906607,No
C0813,Female,1,Yes,No,46,Yes,No,DSL,No internet service,No,No internet service,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),24.01834006790823,8385.383310179626,No
C0814,Female,0,Yes,No,23,Yes,No phone service,No,No,No internet service,No,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),110.42339864755907,3674.2614740744757,Yes
C0815,Male,0,No,No,45,Yes,Yes,Fiber optic,No,No,No,Yes,No internet service,No,One year,Yes,Mailed check,37.27035681759071,2611.142480089992,Yes
C0816,Male,0,Yes,No,17,Yes,No,No,No internet service,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,44.16508358723241,3117.13089080531,No
C0817,Male,0,No,No,66,Yes,Yes,No,No internet service,Yes,No internet service,No internet service,Yes,No internet service,One year,Yes,Credit card (automatic),23.439666957088114,3384.7287122511893,No
C0818,Female,0,Yes,Yes,6,Yes,Yes,No,No internet service,No,Yes,No,No internet service,No,Two year,No,Credit card (automatic),116.47081193135402,6986.305521791696,No
C0819,Male,0,Yes,Yes,18,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,No,One year,No,Mailed check,104.90510664781439,705.1683209947827,Yes
C0820,Male,0,Yes,No,22,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No,No,One year,No,Mailed check,111.14482961729055,2702.6127885579763,No
C0821,Female,0,No,Yes,33,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),104.41604911152153,8214.313448356019,No
C0822,Female,1,No,Yes,30,Yes,Yes,DSL,Yes,No,No internet service,Yes,No internet service,No internet service,Two year,Yes,Credit card (automatic),66.91211637757146,1316.615445703421,Yes
C0823,Male,0,Yes,No,32,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,Yes,Two year,No,Mailed check,112.25635727725788,6316.744409239428,No
C0824,Female,1,Yes,Yes,42,Yes,Yes,DSL,No,No,No,No internet service,No internet service,No,Two year,Yes,Mailed check,116.88622768357321,3040.929677163899,Yes
C0825,Female,0,No,No,10,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.26183163251855,4952.704833181964,Yes
C0826,Male,0,No,No,36,Yes,No,Fiber optic,No,No internet service,No,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),35.913727695541496,862.3664626323376,No
C0827,Female,0,Yes,No,34,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No,Two year,No,Mailed check,85.17949591423563,2616.9837624961747,No
C0828,Male,0,Yes,Yes,28,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),117.49470556506421,4266.336435167654,Yes
C0829,Female,0,No,Yes,11,No,No phone service,DSL,Yes,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,106.95897970560524,1983.2849826476308,No
C0830,Male,0,No,Yes,39,Yes,No,No,No internet service,No internet service,Yes,No,No,No,Month-to-month,Yes,Electronic check,105.90514796688257,4614.140856976836,Yes
C0831,Male,0,No,Yes,47,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No internet service,Two year,Yes,Electronic check,113.24943771434278,1881.9985018799598,Yes
C0832,Male,0,No,No,19,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No,No internet service,Yes,One year,No,Mailed check,109.1831305763598,5532.152887581998,No
C0833,Female,1,No,No,15,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,No internet service,Two year,Yes,Credit card (automatic),97.18072972986587,7688.7335140031655,No
C0834,Male,1,Yes,Yes,28,No,Yes,DSL,No,Yes,No internet service,No internet service,No,Yes,Two year,No,Electronic check,91.26382888050638,743.1146220160288,Yes
C0835,Female,0,No,No,24,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),45.006251721964944,1855.3372154527644,No
C0836,Male,0,Yes,No,72,Yes,No phone service,No,No,No,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,81.37668218570182,7180.396117222118,Yes
C0837,Male,0,No,Yes,9,Yes,No phone service,Fiber optic,Yes,No internet service,No,No internet service,No,No,One year,Yes,Bank transfer (automatic),71.19183941400073,5374.836663518684,No
C0838,Female,0,Yes,No,47,Yes,No phone service,DSL,No internet service,Yes,No,Yes,No,No,One year,No,Electronic check,105.9182973412611,685.6090352032382,No
C0839,Male,0,No,Yes,33,Yes,Yes,No,No internet service,No,No internet service,No,No,No internet service,One year,Yes,Credit card (automatic),68.15468249598734,4143.221676358739,No
C0840,Male,0,No,No,62,Yes,No phone service,Fiber optic,No internet service,No,No,No internet service,No,No,One year,No,Bank transfer (automatic),31.02976188135429,1797.1717243261437,Yes
C0841,Female,0,Yes,Yes,19,No,No phone service,DSL,No internet service,Yes,Yes,Yes,No internet service,No,Two year,No,Electronic check,18.507193502879616,1706.7356145023316,No
C0842,Male,1,Yes,No,67,Yes,No,Fiber optic,No internet service,Yes,No,No,No,Yes,One year,No,Electronic check,87.14305828780385,7996.553802383963,No
C0843,Male,0,No,No,40,Yes,No,Fiber optic,No,No internet service,No,No internet service,No,No,Two year,Yes,Electronic check,74.09065548697048,6477.395410781556,No
C0844,Male,0,No,Yes,47,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),51.75821624456173,5923.427894271787,No
C0845,Male,0,No,Yes,65,Yes,No,DSL,No internet service,Yes,Yes,No internet service,No,No,One year,No,Electronic check,35.23515930386482,2044.594226454397,No
C0846,Female,0,No,Yes,29,No,No,DSL,No internet service,No internet service,No internet service,No,No internet service,No,Month-to-month,Yes,Mailed check,65.604962885198,1023.7398590533419,No
C0847,Female,0,No,Yes,50,No,No,Fiber optic,No internet service,No,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,28.229220192848377,7404.40229374234,No
C0848,Male,1,Yes,No,13,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,Yes,No,Two year,No,Mailed check,52.2830659005566,67.87050716266879,No
C0849,Female,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Yes,Yes,One year,No,Credit card (automatic),56.679614436034704,3309.833865832048,No
C0850,Male,1,No,Yes,34,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,Yes,No internet service,Two year,Yes,Mailed check,65.49310687347213,2372.7092501180314,No
C0851,Female,0,Yes,No,48,No,No phone service,DSL,No,No internet service,No,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),65.59531663656239,4855.930931358722,No
C0852,Male,0,Yes,Yes,48,Yes,No,Fiber optic,Yes,No,Yes,Yes,No internet service,No,One year,No,Credit card (automatic),44.214575634376274,2142.81255318365,No
C0853,Male,0,Yes,Yes,49,Yes,Yes,No,No,No internet service,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,104.72152012340274,2657.643857822708,No
C0854,Male,0,No,No,64,No,No,No,No internet service,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),54.26543763818805,7228.038050052268,No
C0855,Male,1,Yes,No,61,No,No phone service,DSL,No,No internet service,No internet service,No,No internet service,No,One year,No,Mailed check,41.417905507036664,5134.247600117128,No
C0856,Male,1,No,Yes,29,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),35.9326081078802,1253.6791968077025,No
C0857,Male,0,Yes,Yes,39,Yes,Yes,No,No internet service,Yes,Yes,No internet service,Yes,No internet service,One year,Yes,Credit card (automatic),50.90299623934023,6179.931631931643,No
C0858,Female,0,No,Yes,26,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,24.890394063708506,1777.6689469523285,No
C0859,Male,0,Yes,No,17,Yes,No phone service,No,Yes,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),21.35656734405911,3690.7478172140563,No
C0860,Female,1,No,No,71,No,No phone service,DSL,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,79.72450407389252,5502.522582870886,No
C0861,Male,0,No,No,13,Yes,No phone service,No,No internet service,No,No internet service,No,Yes,Yes,One year,No,Mailed check,81.15300787701739,2324.506336714407,Yes
C0862,Female,0,Yes,No,69,Yes,Yes,No,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,72.01799666910554,3275.9940020800695,No
C0863,Female,0,No,Yes,26,Yes,No phone service,DSL,No,No,Yes,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),95.75308991363588,6245.056884333808,No
C0864,Female,0,No,Yes,49,Yes,No,Fiber optic,No,Yes,No,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),21.993355516261953,7973.360706945281,No
C0865,Male,0,No,Yes,67,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),113.46925703736571,4507.0565731302495,Yes
C0866,Male,0,No,Yes,7,Yes,Yes,No,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Mailed check,27.69664257222017,102.57378074327411,No
C0867,Female,1,No,Yes,58,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No internet service,Yes,One year,No,Electronic check,86.75034542814655,2888.849538033206,No
C0868,Male,0,No,Yes,49,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,No,No internet service,Two year,No,Bank transfer (automatic),31.60645207196255,3399.2164281598234,Yes
C0869,Female,0,No,No,53,Yes,No,Fiber optic,No,Yes,No,No,No internet service,No,One year,Yes,Credit card (automatic),107.75035419739483,2894.870644859034,Yes
C0870,Male,1,No,No,65,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No internet service,One year,Yes,Credit card (automatic),70.09275526839319,3718.432479982203,No
C0871,Female,0,Yes,Yes,62,Yes,Yes,No,Yes,Yes,No,No internet service,No internet service,No,One year,No,Bank transfer (automatic),26.393941183833554,5384.2751648876665,No
C0872,Female,1,Yes,Yes,17,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No,No internet service,Two year,Yes,Electronic check,80.9058594954075,1045.4079249949423,Yes
C0873,Male,0,No,No,43,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No,No,Two year,Yes,Credit card (automatic),18.92921427598457,2330.4519762141817,No
C0874,Female,0,No,No,25,Yes,Yes,DSL,Yes,No,No,Yes,No internet service,Yes,Two year,Yes,Credit card (automatic),97.15426220090495,4323.871065601492,No
C0875,Male,1,Yes,No,3,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,One year,No,Mailed check,84.35966863790459,2694.692799982549,No
C0876,Female,0,Yes,No,29,Yes,Yes,DSL,No,No,No internet service,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),39.68772443507774,8424.385838064118,No
C0877,Female,0,Yes,Yes,32,No,No,DSL,No,No,No,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),56.22459344996155,3677.401703411975,No
C0878,Male,0,No,Yes,26,Yes,No,No,No internet service,Yes,Yes,No internet service,Yes,No internet service,Two year,Yes,Electronic check,18.79628283786681,7395.636420769179,No
C0879,Male,0,Yes,Yes,16,Yes,No,Fiber optic,Yes,No,No,No internet service,Yes,No internet service,One year,Yes,Mailed check,88.75574912706291,7622.196425676798,No
C0880,Male,0,No,Yes,25,No,Yes,DSL,No,Yes,Yes,No internet service,No,Yes,One year,No,Bank transfer (automatic),50.91215002599136,7109.011371644972,No
C0881,Female,0,No,Yes,54,Yes,No phone service,No,Yes,Yes,No internet service,No,No internet service,No,Month-to-month,Yes,Electronic check,76.30206936026536,415.7908796969134,No
C0882,Male,1,Yes,No,28,Yes,No,Fiber optic,No internet service,No,No internet service,No,Yes,Yes,Two year,Yes,Credit card (automatic),115.58621804727521,8056.787777544447,No
C0883,Female,0,No,Yes,56,Yes,No phone service,No,No,Yes,No,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),48.54560472065367,1109.9944120136067,No
C0884,Female,0,No,No,65,Yes,Yes,DSL,No internet service,No internet service,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),119.00426417690646,309.811570272646,Yes
C0885,Male,0,No,Yes,41,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,82.53829537277177,3532.683014263421,Yes
C0886,Male,0,No,Yes,51,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No,One year,No,Bank transfer (automatic),42.693043961121504,1668.885865852135,No
C0887,Female,0,Yes,Yes,71,Yes,No,No,No internet service,No,Yes,No internet service,Yes,No,Two year,No,Electronic check,62.55134406816829,1580.3549646035694,No
C0888,Female,1,Yes,Yes,29,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No internet service,Yes,Two year,No,Credit card (automatic),93.52621848312616,2459.2859606565094,No
C0889,Male,0,No,Yes,19,Yes,No,DSL,No internet service,Yes,No,Yes,No internet service,No internet service,Two year,No,Mailed check,63.54074658367429,2124.9763437038227,Yes
C0890,Male,0,No,No,66,Yes,No phone service,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Electronic check,24.987771868838344,5826.434601037598,Yes
C0891,Male,0,Yes,No,41,Yes,Yes,DSL,No,No internet service,Yes,No internet service,Yes,No,Two year,No,Mailed check,35.19757346101932,1602.2451148871462,No
C0892,Male,0,No,No,45,Yes,No,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),98.71237006996245,4624.729464683147,No
C0893,Male,0,Yes,Yes,15,Yes,Yes,Fiber optic,Yes,No,No internet service,No,Yes,No internet service,One year,No,Electronic check,84.13405372324226,8384.86996438942,No
C0894,Female,0,No,Yes,3,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,No,Yes,One year,No,Credit card (automatic),76.12219868787764,3685.4676945512424,Yes
C0895,Female,1,No,No,11,Yes,No phone service,Fiber optic,Yes,No internet service,No,No internet service,Yes,Yes,One year,No,Electronic check,35.09744101705093,5462.367708802892,No
C0896,Female,0,Yes,Yes,53,Yes,No phone service,DSL,No,No internet service,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,103.45125942573462,8240.210570504789,No
C0897,Female,0,Yes,Yes,46,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Yes,No internet service,One year,No,Electronic check,115.99549117779752,1185.4539813868516,No
C0898,Male,0,Yes,No,30,Yes,No,DSL,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.170483944048293,3568.6246528236447,No
C0899,Male,0,Yes,Yes,57,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,No,No internet service,One year,No,Mailed check,25.95925080669324,7229.3319384561455,No
C0900,Male,0,No,No,18,Yes,No,DSL,No internet service,Yes,Yes,Yes,No internet service,No,Two year,Yes,Bank transfer (automatic),108.2418993380856,7925.81680104207,No
C0901,Female,0,Yes,Yes,51,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No,No,Two year,No,Bank transfer (automatic),101.18632991127708,5117.684243607433,No
C0902,Female,0,No,No,48,Yes,No,No,No internet service,No internet service,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),81.02931446215194,1234.4935507461746,No
C0903,Male,0,Yes,Yes,66,Yes,Yes,No,No internet service,No,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),114.38645131658606,7664.28197504401,Yes
C0904,Male,0,Yes,Yes,8,Yes,No,DSL,Yes,No internet service,No,No,No,Yes,One year,Yes,Electronic check,83.93591895518432,1497.6557744315749,Yes
C0905,Female,0,No,No,22,Yes,Yes,DSL,No,Yes,No internet service,No internet service,No,No internet service,One year,Yes,Mailed check,40.030498124409334,3011.1099095530294,No
C0906,Female,1,Yes,Yes,6,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No,Yes,Month-to-month,No,Mailed check,92.32151701912382,3203.058667379504,Yes
C0907,Male,1,Yes,Yes,57,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,83.862455164055,3811.926841199631,Yes
C0908,Male,0,Yes,No,36,Yes,No,No,No internet service,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,118.545959605023,6720.186450726314,No
C0909,Female,1,Yes,Yes,57,Yes,No,Fiber optic,No,No,No internet service,Yes,No,No,Month-to-month,No,Bank transfer (automatic),39.817365110228764,6821.788615065275,No
C0910,Male,0,No,No,49,Yes,No,DSL,No internet service,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,78.9842635089851,6122.114331544964,No
C0911,Male,0,No,Yes,45,Yes,Yes,DSL,No,No internet service,Yes,No,No,Yes,Two year,Yes,Mailed check,97.5770872669625,205.6954164438553,No
C0912,Male,0,Yes,Yes,66,Yes,No,DSL,No,No,Yes,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),52.57627511249342,4809.01615700588,No
C0913,Female,0,Yes,Yes,45,Yes,No,DSL,No,No internet service,Yes,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,56.72731747602025,6358.2352517860345,No
C0914,Female,0,Yes,Yes,20,Yes,Yes,DSL,No,No,No internet service,Yes,No internet service,No internet service,Two year,Yes,Credit card (automatic),108.5659875094887,3789.311286202006,No
C0915,Female,1,No,No,64,Yes,No phone service,No,No internet service,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,59.227877720105894,8032.947536789293,Yes
C0916,Female,0,No,Yes,67,Yes,No phone service,No,No internet service,No,Yes,Yes,No internet service,No internet service,Two year,No,Electronic check,81.72275089335267,7005.560846589137,Yes
C0917,Female,0,No,No,3,Yes,Yes,DSL,No internet service,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,108.70229002773621,5430.831265459298,No
C0918,Female,0,No,Yes,54,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),39.402311475237255,547.4904079950784,Yes
C0919,Female,1,Yes,Yes,64,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,118.1514842279658,5551.200872000179,Yes
C0920,Male,0,Yes,Yes,40,Yes,No,No,No,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,89.59926046497323,7750.018177821321,Yes
C0921,Male,0,Yes,Yes,59,Yes,No,DSL,No,No internet service,Yes,No internet service,Yes,No,One year,Yes,Credit card (automatic),68.60441280242736,3236.45577152423,No
C0922,Male,0,No,No,55,Yes,No phone service,No,No,No internet service,No,No internet service,Yes,No internet service,One year,Yes,Mailed check,61.95389756380176,7127.040082184672,No
C0923,Male,0,Yes,No,62,Yes,No,No,Yes,No internet service,No,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),115.34519078625347,2674.232813757002,No
C0924,Male,1,No,No,4,Yes,No phone service,DSL,No internet service,No,Yes,No,Yes,No,One year,No,Mailed check,38.983932408025964,4853.616118904222,Yes
C0925,Male,1,No,No,60,Yes,No phone service,DSL,No,No,No internet service,No,No internet service,No,One year,Yes,Bank transfer (automatic),49.791692198288054,5517.935916620976,No
C0926,Male,0,Yes,Yes,30,No,No,Fiber optic,No internet service,No,No internet service,No internet service,No,No internet service,Two year,Yes,Bank transfer (automatic),49.39486106588832,5768.753908574547,Yes
C0927,Female,1,Yes,No,2,Yes,No,No,No internet service,No,Yes,No internet service,No,No,One year,No,Bank transfer (automatic),47.478646142915274,7503.783285286601,No
C0928,Female,0,Yes,No,62,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No,One year,No,Credit card (automatic),65.79088061200031,2008.0660687472846,No
C0929,Male,1,No,Yes,49,Yes,No,DSL,Yes,No,No,Yes,No internet service,Yes,Month-to-month,No,Mailed check,118.89628179331899,2243.4188224210834,No
C0930,Male,0,No,Yes,9,Yes,Yes,No,No internet service,No internet service,No,No,Yes,No internet service,Month-to-month,No,Mailed check,108.65625020505418,5989.6757052616695,No
C0931,Female,0,Yes,Yes,31,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,No internet service,Two year,Yes,Credit card (automatic),51.450855968791586,1520.9579174896112,No
C0932,Male,0,Yes,Yes,61,No,No,Fiber optic,No,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),61.13275180447404,3955.9415749043114,No
C0933,Male,0,No,No,48,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,Yes,One year,No,Mailed check,86.287036131365,187.9316457429388,No
C0934,Female,0,Yes,No,25,Yes,No,DSL,Yes,Yes,No internet service,Yes,No,No internet service,One year,Yes,Credit card (automatic),19.749471431054637,1213.786736350148,No
C0935,Male,0,No,Yes,36,Yes,No,DSL,Yes,No,No internet service,No,No,Yes,One year,Yes,Credit card (automatic),101.65567318593608,5775.975037814803,No
C0936,Female,0,No,Yes,8,Yes,No phone service,DSL,Yes,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),107.73940184581579,6357.969320732237,No
C0937,Male,0,Yes,Yes,58,Yes,No,No,Yes,No internet service,No,Yes,Yes,Yes,One year,No,Credit card (automatic),105.43443410110247,996.1360399236714,No
C0938,Female,0,Yes,No,45,Yes,No,DSL,Yes,No,No,Yes,Yes,No internet service,One year,No,Bank transfer (automatic),56.255547462324685,1949.432406587773,No
C0939,Female,0,Yes,No,62,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Two year,No,Electronic check,65.12394975114924,856.9075155272675,Yes
C0940,Female,1,Yes,Yes,39,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),19.263608834183096,3694.207742172841,No
C0941,Male,0,No,Yes,58,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No,Two year,Yes,Bank transfer (automatic),58.73832550044218,1087.7165120559794,No
C0942,Female,0,No,No,64,Yes,No phone service,DSL,Yes,No,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),64.96353588139335,3727.1448176095614,No
C0943,Male,0,No,Yes,44,Yes,No,Fiber optic,No,Yes,No,No,No internet service,Yes,One year,No,Mailed check,110.51137789298483,6227.6574057051985,Yes
C0944,Male,1,Yes,Yes,29,Yes,No phone service,DSL,No,No,No,No,Yes,No,One year,No,Electronic check,109.18674272323923,5814.502386322467,No
C0945,Male,0,No,No,59,Yes,Yes,No,No internet service,Yes,Yes,No,Yes,No internet service,One year,No,Electronic check,116.54190053696676,2396.8658494773513,No
C0946,Male,0,Yes,Yes,71,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,No,No,Two year,Yes,Electronic check,108.28070847923308,5732.8539427124815,No
C0947,Female,1,Yes,No,9,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No internet service,Yes,One year,No,Mailed check,18.83647236161985,7886.854294290211,No
C0948,Female,1,Yes,Yes,6,Yes,No phone service,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,83.42900693788641,2965.701851254253,No
C0949,Male,0,Yes,Yes,29,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No,No internet service,No,One year,No,Electronic check,24.96024367651016,2809.588661663099,No
C0950,Male,0,Yes,No,58,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,No,No internet service,One year,Yes,Mailed check,45.80461721075851,4864.942641870472,Yes
C0951,Female,0,Yes,No,17,Yes,No phone service,Fiber optic,No,No,Yes,No,No internet service,No,One year,Yes,Electronic check,76.98737820599919,2100.3463611350157,No
C0952,Male,1,No,Yes,16,Yes,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),89.46260947756896,5544.692467128497,No
C0953,Female,0,Yes,No,3,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No internet service,Yes,Yes,One year,Yes,Credit card (automatic),84.77246664354371,7077.244338843983,No
C0954,Male,0,No,Yes,21,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),23.00395347568161,3913.939560246597,No
C0955,Male,1,No,Yes,64,Yes,Yes,No,Yes,Yes,No,Yes,No internet service,No,One year,No,Bank transfer (automatic),28.567594696094307,5781.581130042539,No
C0956,Female,0,Yes,No,36,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),31.115854918989886,5547.292165375567,No
C0957,Male,0,Yes,Yes,62,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,Yes,No internet service,One year,No,Credit card (automatic),27.324266430508494,345.96129559125427,No
C0958,Female,0,Yes,Yes,42,No,Yes,DSL,No,No,No,No internet service,No internet service,Yes,One year,Yes,Credit card (automatic),36.17991117347087,1573.7370156809354,No
C0959,Male,0,No,No,42,Yes,Yes,No,Yes,No,No,No internet service,Yes,No,One year,Yes,Credit card (automatic),88.22575471377905,7596.921475421378,No
C0960,Male,0,Yes,No,61,Yes,No phone service,DSL,Yes,No,Yes,No internet service,No internet service,Yes,One year,Yes,Bank transfer (automatic),102.74539961823359,7981.683193950094,No
C0961,Male,0,No,Yes,13,Yes,No phone service,DSL,Yes,No,No internet service,No internet service,No internet service,No,Two year,Yes,Bank transfer (automatic),59.69901678748785,6637.689025726607,No
C0962,Female,0,Yes,No,11,Yes,Yes,DSL,Yes,No internet service,No,No internet service,Yes,No,One year,No,Bank transfer (automatic),88.66371365569104,7832.026794115506,Yes
C0963,Male,0,Yes,No,54,Yes,No,No,No internet service,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),38.4016586491143,2614.7528570913514,No
C0964,Male,1,No,No,16,Yes,Yes,DSL,No,No,Yes,No,Yes,No internet service,Two year,No,Bank transfer (automatic),117.27457546660763,2119.0844626298767,No
C0965,Male,0,No,No,8,Yes,No,DSL,No,No internet service,No internet service,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),53.69974733147707,3277.6341908883305,Yes
C0966,Male,1,Yes,Yes,59,Yes,Yes,DSL,No internet service,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),104.27842443289317,487.4108317049411,No
C0967,Female,0,No,Yes,57,No,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,114.42737000819749,6887.331072708542,No
C0968,Female,1,No,Yes,40,Yes,Yes,DSL,No,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,No,Mailed check,106.20082421328082,8365.776464746084,No
C0969,Male,0,No,No,59,Yes,No phone service,No,No,No internet service,Yes,No,No,No internet service,Two year,No,Bank transfer (automatic),24.84090045710947,7007.416458447325,No
C0970,Female,0,No,No,2,Yes,No,No,No internet service,Yes,No internet service,No,No internet service,No,Month-to-month,No,Mailed check,84.33133004534012,4725.300790219313,No
